"Data Source","World Development Indicators",

"Last Updated Date","2021-03-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"East Asia & Pacific (excluding high income)","EAP","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5967078189301","18.5977859778598","17.3228346456693","17.6150024042315","18.2136602451839","16.8594461969857","17.190872648782","17.2947303921569","17.6574834863863","18.0327868852459","18.2962847815949","18.5528756957328","17.9385384502279","17.9268468989446","18.23673234575","19.3168771526981","19.063245823389","19.7626654495664","19.8686371100164","20.1280333482209","20.6260150597963","20.8563731745357","21.1139528275078",
"Early-demographic dividend","EAR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.33144411698028","8.84310618066561","8.80897791721974","9.67302452316077","9.52161913523459","11.0885504794134","11.2659115966723","12.145948072384","12.8868828297716","13.4315670161519","14.7212039359444","15.5450936951906","16.9882437404649","17.4212084276511","17.5577970186557","19.2942010994857","20.0692707331153","21.0731795896132","22.1625127397387","22.3453212885631","22.305376344086","22.7895939532431","22.948551664505","23.6233528231085",
"East Asia & Pacific","EAS","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.0468319559229","16.8456071374566","16.357597564351","16.5537270087125","17.2167587228883","16.0696008188332","16.6253425551351","16.9089021541656","17.2857917570499","17.7502307793749","17.9584866001051","18.3339871845168","17.7694235588972","17.6986775429489","17.8567039449428","18.8274254875506","18.5955127392572","19.2873741285825","19.4261880687563","19.810606060606","20.2357071213641","20.5038149448952","20.8692485128081",
"Europe & Central Asia (excluding high income)","ECA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.2703053931124","6.77496038034865","","7.30279021701688","8.93362692670651","","9.24819125511167","10.8673978065803","10.7958251793868","11.5192477225977","14.3105446118192","14.5010551703346","15.3512575888985","15.4352806414662","16.2231759656652","17.846944603084","18.1012296253932","18.5558112773303","18.5163887291547","19.0901238122661","20.3768115942029","20.7833047455689","22.7051758650272","23.4401831711506",
"Europe & Central Asia","ECS","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5112781954887","15.1596272060282","16.0555729656325","16.562282533055","16.5375897242161","18.3352674332736","17.7636570561457","18.8124575531192","19.16161998486","19.532967032967","21.0099352839304","21.3488329181659","21.8946218946219","21.9934699800472","22.7041742286751","23.7507877914828","24.7976254722072","25.3484959647836","25.7431192660551","26.0058791107845","27.3847852083525","27.9538376992123","29.4559443121451","30.1548044334524",
"Ecuador","ECU","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.65853658536585","17.3553719008264","17.3553719008264","14.6341463414634","14.6341463414634","","16","16","16","25","25","25","32.258064516129","32.258064516129","32.258064516129","32.258064516129","38.6861313868613","41.6058394160584","41.6058394160584","41.6058394160584","37.956204379562","37.956204379562","37.956204379562","39.4160583941606",
"Egypt, Arab Rep.","EGY","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.98237885462555","1.98237885462555","1.98237885462555","1.98237885462555","2.42290748898678","2.42290748898678","2.42290748898678","2.86343612334802","1.98237885462555","2.03619909502262","1.80995475113122","1.80995475113122","1.76211453744493","12.6953125","1.96850393700787","1.96850393700787","","","","14.9328859060403","14.9328859060403","14.9328859060403","14.9328859060403","15.1006711409396",
"Euro area","EMU","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8688487067979","17.0290684367132","18.281885618569","19.3314633006078","19.1294387170676","19.0823015294974","20.690459528808","21.7050465458109","22.1601489757914","23.0394431554524","24.652133580705","24.9594438006953","25.4625346901018","25.3237742830712","26.0467268100856","27.4242073594075","29.9653979238754","30.1107521919705","30.1960784313726","30.3212387335336","31.2130849613812","31.9700068166326","33.3711949114039","33.7420526793824",
"Eritrea","ERI","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.952380952381","20.952380952381","14.6666666666667","14.6666666666667","14.6666666666667","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","22","",
"Spain","ESP","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.7126436781609","24.7126436781609","21.551724137931","28.2857142857143","28.2857142857143","28.2857142857143","28.2857142857143","36","36","36","36.5714285714286","36.2857142857143","36.5714285714286","36.5714285714286","36","36","36","39.7142857142857","41.1428571428571","39.1428571428571","39.1428571428571","39.1428571428571","44","44",
"Estonia","EST","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8910891089109","10.8910891089109","17.8217821782178","17.8217821782178","17.8217821782178","17.8217821782178","18.8118811881188","18.8118811881188","18.8118811881188","18.8118811881188","20.7920792079208","20.7920792079208","22.7722772277228","22.7722772277228","19.8019801980198","20.7920792079208","20.7920792079208","19","23.7623762376238","23.7623762376238","26.7326732673267","26.7326732673267","29.7029702970297","28.7128712871287",
"Ethiopia","ETH","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.04841713221601","2.04841713221601","2.02578268876611","7.69230769230769","7.6782449725777","7.6782449725777","7.6782449725777","7.6782449725777","21.4285714285714","21.9281663516068","21.9281663516068","21.9281663516068","21.9281663516068","27.7879341864717","27.7879341864717","27.7879341864717","27.7879341864717","27.7879341864717","38.7568555758684","38.7568555758684","38.7568555758684","38.7568555758684","38.7568555758684","38.7568555758684",
"European Union","EUU","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0148805050353","17.0599729445363","17.9947392851617","19.5739227935287","19.5504926108374","20.2830922382952","21.3775985107043","22.072425145007","22.1783980582524","22.8848191312245","23.8765320018157","24.1535671100363","24.4679245283019","24.377358490566","25.1133272892112","26.0376231710958","27.6817640047676","28.2405276882957","28.2665438354061","28.2859338970023","29.7895222000307","30.5162876459742","31.8174834844062","32.3299032406696",
"Fragile and conflict affected situations","FCS","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.7701355152135","10.3157894736842","","11.0333935018051","11.9006849315069","13.103802672148","13.3298844628384","13.278716504523","13.020156046814","13.2996367082609","14.6432194792019","15.2282676672921","16.610224157394","15.5998659517426","17.5158227848101","17.4069440100094","17.8875130538565","17.6251743915672","17.2994440031771","18.3812531161709",
"Finland","FIN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.5","33.5","37","36.5","36.5","36.5","37.5","37.5","37.5","38","41.5","41.5","40","40","42.5","42.5","42.5","42.5","41.5","41.5","42","42","47","46",
"Fiji","FJI","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.28571428571429","4.28571428571429","11.2676056338028","","5.71428571428571","5.71428571428571","5.71428571428571","8.45070422535211","8.45070422535211","","","","","","","","","14","16","16","16","19.6078431372549","19.6078431372549","19.6078431372549",
"France","FRA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9185441941075","10.9185441941075","10.9185441941075","10.9185441941075","10.9185441941075","12.1317157712305","12.1951219512195","12.1951219512195","12.1951219512195","12.1951219512195","18.1975736568458","18.1975736568458","18.8908145580589","18.8908145580589","18.8908145580589","26.8630849220104","26.8630849220104","26.1698440207972","26.1698440207972","26.1698440207972","38.9948006932409","39.5833333333333","39.6880415944541","39.5147313691508",
"Faroe Islands","FRO","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"Gabon","GAB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.33333333333333","8.33333333333333","8.33333333333333","9.16666666666667","9.16666666666667","9.2436974789916","9.2436974789916","9.2436974789916","9.2436974789916","12.5","16.6666666666667","16.6666666666667","14.6551724137931","14.6551724137931","14.1666666666667","15.7894736842105","15.7894736842105","15","14.1666666666667","14.1666666666667","17.0940170940171","","17.910447761194","14.7887323943662",
"United Kingdom","GBR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2094081942337","18.2094081942337","18.361153262519","18.361153262519","17.9059180576631","17.9059180576631","17.9059180576631","18.0576631259484","19.6594427244582","19.6594427244582","19.5046439628483","19.5046439628483","19.5046439628483","22","22.3076923076923","22.4615384615385","22.4615384615385","22.6153846153846","29.3846153846154","29.5839753466872","32","32.1538461538462","32","33.8461538461538",
"Georgia","GEO","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.92640692640693","6.92640692640693","","7.23404255319149","7.23404255319149","7.23404255319149","7.23404255319149","9.36170212765957","9.36170212765957","9.36170212765957","9.36170212765957","6","5.10948905109489","6.52173913043478","6.56934306569343","12","12","12","11.3333333333333","16","16","16","14.7651006711409","14.0939597315436",
"Ghana","GHA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","9","9","","9","9","9","10.8695652173913","10.8695652173913","10.8695652173913","10.8695652173913","7.89473684210526","8.26086956521739","8.26086956521739","8.26086956521739","","10.9090909090909","10.9090909090909","10.9090909090909","10.9090909090909","12.7272727272727","12.7272727272727","13.0909090909091","13.0909090909091",
"Gibraltar","GIB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.01754385964912","8.7719298245614","8.7719298245614","8.7719298245614","8.7719298245614","","19.2982456140351","19.2982456140351","19.2982456140351","19.2982456140351","19.2982456140351","","","","","","","21.9298245614035","21.9298245614035","21.9298245614035","21.9298245614035","21.9298245614035","22.8070175438596","16.6666666666667",
"Gambia, The","GMB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.04081632653061","2.04081632653061","2.04081632653061","2.04081632653061","2.04081632653061","5.66037735849057","13.2075471698113","13.2075471698113","13.2075471698113","13.2075471698113","9.43396226415094","9.43396226415094","7.54716981132075","7.54716981132075","7.54716981132075","7.54716981132075","7.54716981132075","9.43396226415094","9.43396226415094","9.43396226415094","10.3448275862069","10.3448275862069","10.3448275862069","8.62068965517241",
"Guinea-Bissau","GNB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","","7.84313725490196","7.84313725490196","7.84313725490196","","14","14","14","14","10","10","10","10","14","14","13.7254901960784","13.7254901960784","13.7254901960784","13.7254901960784","13.7254901960784","13.7254901960784","13.7254901960784",
"Equatorial Guinea","GNQ","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.75","8.75","5","5","5","5","5","18","18","18","18","6","10","10","10","10","12.1212121212121","24","24","24","","20","21","21",
"Greece","GRC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.33333333333333","6.33333333333333","6.33333333333333","8.66666666666667","8.66666666666667","8.66666666666667","8.66666666666667","14","13","13","14.6666666666667","14.6666666666667","17.3333333333333","17.3333333333333","18.6666666666667","21","21","21","19.6666666666667","19.6666666666667","18.3333333333333","18.6666666666667","20.6666666666667","21.6666666666667",
"Grenada","GRD","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","20","","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","26.6666666666667","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","33.3333333333333","33.3333333333333","33.3333333333333","33.3333333333333","33.3333333333333","46.6666666666667","46.6666666666667","46.6666666666667",
"Greenland","GRL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5","12.5","7.07964601769912","8.84955752212389","8.84955752212389","8.84955752212389","8.22784810126582","8.22784810126582","8.22784810126582","8.22784810126582","12.0253164556962","12.0253164556962","12.0253164556962","12.0253164556962","13.2911392405063","13.2911392405063","13.2911392405063","13.2911392405063","13.9240506329114","13.9240506329114","12.6582278481013","12.6582278481013","19.375","19.375",
"Guam","GUM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4615384615385","18.4615384615385","18.4615384615385","20","20","30.7692307692308","30.7692307692308","28.9855072463768","28.9855072463768","30","30","30","31.3432835820896","31.3432835820896","31.3432835820896","31.3432835820896","30.4347826086957","30.4347826086957","31.8840579710145","31.8840579710145","31.8840579710145","35.7142857142857",
"High income","HIC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.809968847352","15.8973860654941","16.8743147612878","","17.7728687619239","18.4163167366527","18.9175963985124","19.4520015546055","20.0531965422248","20.5536594615093","21.3550033071908","21.5688125353974","22.0858895705521","22.1813378620625","22.7577733673566","23.2730340238073","24.6865057084035","25.219465648855","25.8018463881222","25.8481421647819","27.145325398349","27.7930186358907","28.9712556732224","29.6443435489973",
"Hong Kong SAR, China","HKG","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.375","9.375","9.375","9.375","5.46875","5.46875","5.46875","23.4375","23.4375","23.4375","23.4375","17.96875","17.96875","19.53125","19.53125","","25.78125","25.78125","25.78125","","21.09375","21.09375","21.09375",
"Heavily indebted poor countries (HIPC)","HPC","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.93956670467503","9.34030045721751","9.11934552454283","","11.9157472417252","13.515298261061","13.5213444079583","14.0574536800952","16.8959653733189","17.1120558761008","17.6344743276284","17.5921605226318","17.7140255009107","18.3136327817179","20.3537077257214","21.4983216356424","22.1052631578947","22.1501976284585","23.8495575221239","24.0289469797666","24.309313585873","24.0502672251914","24.1226121723678","25.4632489190859",
"Croatia","HRV","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.8740157480315","7.8740157480315","7.8740157480315","20.5298013245033","20.5298013245033","20.5298013245033","","21.7105263157895","21.7105263157895","21.7105263157895","20.9150326797386","20.9150326797386","23.5294117647059","23.5294117647059","23.841059602649","23.841059602649","23.841059602649","23.841059602649","15.2317880794702","12.5827814569536","18.5430463576159","18.5430463576159","20.5298013245033","31.1258278145695",
"Haiti","HTI","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6144578313253","3.6144578313253","3.6144578313253","","3.6144578313253","3.6144578313253","3.6144578313253","3.6144578313253","3.6144578313253","2.04081632653061","4.08163265306122","4.08163265306122","4.08163265306122","11.1111111111111","4.21052631578947","4.21052631578947","4.21052631578947","4.21052631578947","4.21052631578947","0","2.54237288135593","2.54237288135593","2.54237288135593","",
"Hungary","HUN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3989637305699","8.29015544041451","8.29015544041451","8.29015544041451","8.29015544041451","9.06735751295337","9.84455958549223","9.09090909090909","9.09090909090909","10.3626943005181","11.139896373057","11.139896373057","11.139896373057","9.06735751295337","8.80829015544041","8.80829015544041","8.80829015544041","10.0502512562814","10.1010101010101","10.1010101010101","10.0502512562814","12.5628140703518","12.5628140703518","12.0603015075377",
"IBRD only","IBD","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.28589242663563","12.6757607555089","12.5875672885481","12.7028539451595","13.1115072291543","14.4545831605143","13.9650221874184","14.8755081300813","14.4687080639258","15.1577669902913","15.9213201004424","16.3547746555148","17.3006062046832","17.6432445178024","17.9595278246206","19.2770373864842","20.3939393939394","21.0090829911659","21.2767295597484","21.754197287447","22.2905129921499","22.9814781514116","23.5428370786517","23.8387738387738",
"IDA & IBRD total","IBT","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.70701369290269","10.9428674742361","11.0254016606888","11.433773752276","11.990240501917","13.2703112458753","13.0452777087989","13.8327844133169","14.5051709821092","15.0020658828832","15.9139623209115","16.4994425863991","17.2442756454735","17.4158523344191","18.185089234312","19.2862190812721","19.9911803616052","20.4162102957284","21.1163465023559","21.4540744889387","21.8621778011573","22.1928339681196","22.5355557885173","23.1073167289917",
"IDA total","IDA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.72695285010556","7.77877123515136","","","","11.1180904522613","11.4505544240778","12.0968594691763","14.5643564356436","14.7490880410135","15.9014898145333","16.7330677290837","17.1544946481008","17.0541908869304","18.5198426885949","19.299947099277","19.3707991038088","19.5740544361965","20.8982035928144","21.0294987744062","21.2795894719417","21.0657071875268","21.042588255703","21.9960895840739",
"IDA blend","IDB","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.6394707828004","10.6744298884037","11.5544041450777","12.1761658031088","12.4123043712898","13.1434830230011","13.578947368421","13.9018087855297","13.7842023748064","14.1231246766684","14.3666323377961","18.9073634204276","18.8950789229341","18.5543278084714","18.646408839779","19.0344827586207","19.1021530004581","18.9189189189189","20.4389574759945",
"Indonesia","IDN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4","11.4","","8","8","8","8","11.2727272727273","11.2727272727273","11.2727272727273","11.6363636363636","11.6363636363636","17.8571428571429","18.0357142857143","18.2142857142857","18.5714285714286","18.5714285714286","16.9369369369369","17.1171171171171","17.1171171171171","19.8214285714286","19.8214285714286","17.3913043478261","20.3478260869565",
"IDA only","IDX","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.11091854419411","8.08411214953271","7.96232876712329","9.63237893248497","","11.2593556784901","11.6865869853918","12.2359505779195","15.1285189718482","15.2714113389626","16.5277950503669","17.4472649267072","17.8844815588031","17.779814411731","19.4381415451108","20.3191489361702","19.4841408156152","19.733682602052","21.4330741752469","21.5653794388653","21.77248410215","21.5173867228662","21.5386261502247","22.3717595146167",
"Isle of Man","IMN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.15596330275229","8.10313075506446","8.44036697247707","9.00735294117647","8.83977900552486","8.83977900552486","8.83977900552486","8.25688073394496","8.28729281767956","8.25688073394496","9.05730129390018","9.05730129390018","10.8256880733945","10.8256880733945","11.0091743119266","11.0091743119266","11.0091743119266","11.4180478821363","11.9705340699816","11.9705340699816","11.8081180811808","11.8081180811808","14.3911439114391","14.3646408839779",
"Not classified","INX","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0481927710843","12.0481927710843","12.0481927710843","12.0481927710843","12.0481927710843","13.2530120481928","13.2530120481928","13.2530120481928","13.2530120481928","13.2530120481928","13.2530120481928","13.2530120481928","13.9393939393939","13.9393939393939","15.0602409638554","15.0602409638554","15.6626506024096","15.6626506024096","16.2650602409639","22.1518987341772","22.1518987341772","22.1518987341772","22.1518987341772","22.5",
"Iran, Islamic Rep.","IRN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.88721804511278","4.88721804511278","4.88721804511278","3.44827586206897","3.44827586206897","4.13793103448276","4.13793103448276","4.13793103448276","4.13793103448276","4.13793103448276","4.13793103448276","2.7972027972028","2.75862068965517","2.75862068965517","2.75862068965517","3.10344827586207","3.10344827586207","3.10344827586207","3.10344827586207","5.88235294117647","5.88235294117647","5.88235294117647","5.88235294117647","5.59440559440559",
"Iraq","IRQ","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.4","6.4","6.4","7.6","7.6","7.6","","","","25.4545454545455","25.4545454545455","25.4545454545455","25.4545454545455","25.2307692307692","25.2307692307692","25.2307692307692","25.2307692307692","25.3048780487805","26.5243902439024","26.5243902439024","25.3048780487805","25.2279635258359","25.2279635258359","26.4437689969605",
"Iceland","ISL","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3968253968254","25.3968253968254","34.9206349206349","34.9206349206349","34.9206349206349","34.9206349206349","30.1587301587302","30.1587301587302","33.3333333333333","33.3333333333333","33.3333333333333","33.3333333333333","42.8571428571429","42.8571428571429","39.6825396825397","39.6825396825397","39.6825396825397","39.6825396825397","41.2698412698413","47.6190476190476","38.0952380952381","38.0952380952381","38.0952380952381","38.0952380952381",
"Israel","ISR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5","7.5","11.6666666666667","12.5","13.3333333333333","14.1666666666667","15","15","15","14.1666666666667","14.1666666666667","14.1666666666667","18.3333333333333","19.1666666666667","20","20","22.5","22.5","26.6666666666667","26.6666666666667","27.5","27.5","23.3333333333333","27.5",
"Italy","ITA","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1111111111111","11.1111111111111","11.1111111111111","11.1111111111111","9.84126984126984","9.84126984126984","11.4886731391586","11.525974025974","11.525974025974","17.3015873015873","17.3015873015873","21.2698412698413","21.2698412698413","21.2698412698413","21.5873015873016","21.4285714285714","31.4285714285714","31.4285714285714","30.952380952381","30.952380952381","30.952380952381","35.7142857142857","35.7142857142857","35.7142857142857",
"Jamaica","JAM","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6666666666667","13.5593220338983","13.3333333333333","13.3333333333333","13.3333333333333","","11.6666666666667","11.6666666666667","11.6666666666667","11.6666666666667","13.3333333333333","13.3333333333333","13.3333333333333","13.3333333333333","12.6984126984127","12.6984126984127","12.6984126984127","12.6984126984127","12.6984126984127","17.4603174603175","17.4603174603175","17.4603174603175","17.4603174603175","28.5714285714286",
"Jordan","JOR","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","1.25","1.25","5.45454545454545","5.45454545454545","5.45454545454545","5.45454545454545","6.36363636363636","6.36363636363636","6.36363636363636","10.8333333333333","10.8333333333333","10.8333333333333","12.1621621621622","12","12","15.3846153846154","15.3846153846154","15.3846153846154","15.3846153846154","15.3846153846154",
"Japan","JPN","Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.6","4.6","4.6","7.29166666666667","7.29166666666667","7.29166666666667","7.08333333333333","7.08333333333333","8.95833333333333","9.375","9.375","9.375","11.25","11.25","10.8333333333333","7.91666666666667","8.125","8.125","9.47368421052632","9.47368421052632","10.1075268817204","10.1075268817204","10.1075268817204","9.89247311827957",
